"행정구역","2012년12월_전체세대","2012년12월_1인세대","2012년12월_2인세대","2012년12월_3인세대","2012년12월_4인세대","2012년12월_5인세대","2012년12월_6인세대","2012년12월_7인세대","2012년12월_8인세대","2012년12월_9인세대","2012년12월_10인세대"
"전국  (1000000000)","20,211,770","6,736,745","4,022,460","3,748,862","4,166,064","1,172,250","273,461","66,083","16,778","5,021","4,046"
"서울특별시  (1100000000)","4,177,970","1,499,877","795,708","778,231","840,592","204,730","44,861","10,115","2,555","762","539"
"서울특별시 종로구 (1111000000)","75,659","34,996","13,454","11,432","11,463","3,244","795","200","42","17","16"
"서울특별시 중구 (1114000000)","61,546","28,214","11,694","9,667","8,829","2,371","572","140","37","7","15"
"서울특별시 용산구 (1117000000)","110,706","49,235","21,019","17,869","16,942","4,272","1,031","231","70","19","18"
"서울특별시 성동구 (1120000000)","125,848","47,307","24,416","23,171","23,310","5,809","1,377","341","85","25","7"
"서울특별시 광진구 (1121500000)","158,534","62,878","29,209","27,404","30,017","7,056","1,510","329","100","20","11"
"서울특별시 동대문구 (1123000000)","157,650","64,789","29,438","26,765","27,193","7,061","1,823","432","107","22","20"
"서울특별시 중랑구 (1126000000)","174,313","63,385","34,447","33,006","32,804","8,343","1,805","391","86","27","19"
"서울특별시 성북구 (1129000000)","197,992","71,420","38,004","37,261","38,644","9,699","2,261","520","112","34","37"
"서울특별시 강북구 (1130500000)","142,150","50,055","29,804","27,821","25,653","6,740","1,542","380","108","28","19"
"서울특별시 도봉구 (1132000000)","138,036","39,515","27,529","29,377","31,620","7,708","1,757","395","86","35","14"
"서울특별시 노원구 (1135000000)","222,959","60,414","43,539","46,620","56,682","12,660","2,360","498","144","27","15"
"서울특별시 은평구 (1138000000)","200,502","66,057","41,372","39,796","39,697","10,461","2,400","512","136","39","32"
"서울특별시 서대문구 (1141000000)","135,104","53,313","26,327","23,617","24,026","5,946","1,426","343","72","16","18"
"서울특별시 마포구 (1144000000)","166,722","67,017","32,722","28,675","29,031","7,101","1,664","364","92","27","29"
"서울특별시 양천구 (1147000000)","181,135","48,400","32,045","37,559","48,927","11,294","2,213","492","146","37","22"
"서울특별시 강서구 (1150000000)","223,708","70,744","44,466","45,554","48,087","11,737","2,387","535","117","48","33"
"서울특별시 구로구 (1153000000)","171,498","57,620","33,800","33,272","35,416","8,720","2,035","462","104","42","27"
"서울특별시 금천구 (1154500000)","104,357","41,461","19,712","18,416","18,703","4,664","1,083","234","55","13","16"
"서울특별시 영등포구 (1156000000)","167,685","66,484","31,702","29,349","30,657","7,297","1,683","362","96","33","22"
"서울특별시 동작구 (1159000000)","169,293","62,614","33,488","30,643","32,177","7,948","1,852","406","105","39","21"
"서울특별시 관악구 (1162000000)","247,598","118,698","44,735","37,029","35,560","8,982","1,960","472","105","35","22"
"서울특별시 서초구 (1165000000)","168,878","53,779","30,799","33,138","39,343","9,201","1,954","458","135","51","20"
"서울특별시 강남구 (1168000000)","230,755","85,043","40,865","41,068","49,471","11,251","2,303","515","152","49","38"
"서울특별시 송파구 (1171000000)","257,852","78,689","46,745","51,848","62,488","14,436","2,810","633","143","36","24"
"서울특별시 강동구 (1174000000)","187,490","57,750","34,377","37,874","43,852","10,729","2,258","470","120","36","24"
"부산광역시  (2600000000)","1,389,526","428,885","293,306","280,825","288,015","75,577","17,368","4,024","973","300","253"
"부산광역시 중구 (2611000000)","23,309","11,006","4,939","3,642","2,697","729","216","55","11","9","5"
"부산광역시 서구 (2614000000)","53,138","21,649","11,675","9,031","7,715","2,222","630","153","32","13","18"
"부산광역시 동구 (2617000000)","43,859","17,577","9,915","7,703","6,241","1,779","491","111","26","6","10"
"부산광역시 영도구 (2620000000)","57,900","19,552","13,656","11,185","9,742","2,784","719","190","39","20","13"
"부산광역시 부산진구 (2623000000)","160,699","54,974","34,013","30,847","30,366","8,150","1,807","406","93","25","18"
"부산광역시 동래구 (2626000000)","105,187","29,340","21,501","22,088","24,003","6,323","1,452","352","88","23","17"
"부산광역시 남구 (2629000000)","113,397","33,487","24,701","23,520","23,533","6,192","1,500","318","95","31","20"
"부산광역시 북구 (2632000000)","115,306","29,483","23,330","24,701","28,846","7,117","1,444","278","67","19","21"
"부산광역시 해운대구 (2635000000)","160,053","43,009","32,222","34,441","38,190","9,508","2,069","462","94","40","18"
"부산광역시 사하구 (2638000000)","134,327","37,853","27,790","28,569","30,349","7,583","1,658","392","90","27","16"
"부산광역시 금정구 (2641000000)","99,610","30,469","20,877","20,178","20,774","5,599","1,286","289","86","18","34"
"부산광역시 강서구 (2644000000)","27,838","10,775","5,765","4,676","4,603","1,447","398","122","37","7","8"
"부산광역시 연제구 (2647000000)","82,161","24,299","17,516","17,043","17,498","4,419","1,070","220","64","20","12"
"부산광역시 수영구 (2650000000)","71,183","22,684","16,180","14,412","13,118","3,669","835","210","47","18","10"
"부산광역시 사상구 (2653000000)","96,373","28,671","19,132","19,986","21,609","5,407","1,177","306","59","10","16"
"부산광역시 기장군 (2671000000)","45,186","14,057","10,094","8,803","8,731","2,649","616","160","45","14","17"
"대구광역시  (2700000000)","948,652","272,561","188,995","194,816","217,602","57,655","13,047","2,975","674","189","138"
"대구광역시 중구 (2711000000)","35,175","16,022","7,275","5,459","4,646","1,291","344","110","16","4","8"
"대구광역시 동구 (2714000000)","136,479","43,198","30,104","27,459","26,135","7,263","1,754","410","96","38","22"
"대구광역시 서구 (2717000000)","91,162","31,768","19,448","17,793","16,497","4,345","1,012","223","53","16","7"
"대구광역시 남구 (2720000000)","75,085","30,685","16,220","13,262","10,712","3,123","805","209","41","8","20"
"대구광역시 북구 (2723000000)","164,222","43,323","30,942","34,642","41,628","10,734","2,317","472","119","27","18"
"대구광역시 수성구 (2726000000)","162,023","37,574","30,997","34,554","43,178","12,168","2,722","618","138","43","31"
"대구광역시 달서구 (2729000000)","217,731","52,640","40,991","47,727","58,227","14,270","3,002","667","154","35","18"
"대구광역시 달성군 (2771000000)","66,775","17,351","13,018","13,920","16,579","4,461","1,091","266","57","18","14"
"인천광역시  (2800000000)","1,097,491","337,213","209,893","219,321","250,950","62,882","13,243","2,943","705","203","138"
"인천광역시 중구 (2811000000)","44,368","19,373","8,639","7,011","6,728","1,957","482","121","40","10","7"
"인천광역시 동구 (2814000000)","31,423","10,734","6,709","6,124","5,767","1,603","362","100","18","4","2"
"인천광역시 남구 (2817000000)","171,293","60,556","35,361","32,867","31,671","8,255","1,966","470","102","27","18"
"인천광역시 연수구 (2818500000)","104,748","27,433","16,955","21,799","29,481","7,297","1,395","277","78","22","11"
"인천광역시 남동구 (2820000000)","192,030","55,945","37,314","39,623","45,340","10,943","2,245","475","109","27","9"
"인천광역시 부평구 (2823700000)","213,125","62,962","40,704","43,800","49,977","12,290","2,612","564","147","43","26"
"인천광역시 계양구 (2824500000)","127,706","36,200","22,849","26,378","32,795","7,723","1,366","293","69","20","13"
"인천광역시 서구 (2826000000)","172,946","47,298","30,900","36,034","44,767","11,083","2,222","481","105","35","21"
"인천광역시 강화군 (2871000000)","29,308","10,948","8,202","4,557","3,518","1,403","478","144","25","9","24"
"인천광역시 옹진군 (2872000000)","10,544","5,764","2,260","1,128","906","328","115","18","12","6","7"
"광주광역시  (2900000000)","555,538","169,825","105,144","105,590","120,605","42,183","9,310","2,119","502","135","125"
"광주광역시 동구 (2911000000)","47,283","20,883","9,534","7,206","6,192","2,501","687","192","54","10","24"
"광주광역시 서구 (2914000000)","117,665","34,511","21,855","22,553","26,809","9,230","2,092","439","123","27","26"
"광주광역시 남구 (2915500000)","83,255","24,864","17,467","16,579","16,247","6,158","1,458","351","81","26","24"
"광주광역시 북구 (2917000000)","170,004","52,560","33,231","32,816","35,696","12,179","2,707","614","134","35","32"
"광주광역시 광산구 (2920000000)","137,331","37,007","23,057","26,436","35,661","12,115","2,366","523","110","37","19"
"대전광역시  (3000000000)","575,600","171,749","109,265","112,582","131,221","39,202","8,710","2,104","527","131","109"
"대전광역시 동구 (3011000000)","101,687","34,681","21,522","18,749","18,768","5,971","1,500","378","81","18","19"
"대전광역시 중구 (3014000000)","102,201","31,621","21,127","19,900","20,564","6,684","1,694","448","119","25","19"
"대전광역시 서구 (3017000000)","183,229","51,438","33,542","37,001","44,588","13,073","2,730","636","152","38","31"
"대전광역시 유성구 (3020000000)","111,553","31,932","18,108","21,618","29,585","8,145","1,618","388","111","28","20"
"대전광역시 대덕구 (3023000000)","76,930","22,077","14,966","15,314","17,716","5,329","1,168","254","64","22","20"
"울산광역시  (3100000000)","422,177","115,888","76,088","85,882","110,381","26,971","5,257","1,250","302","91","67"
"울산광역시 중구 (3111000000)","87,944","25,229","16,997","17,771","21,183","5,332","1,097","249","59","18","9"
"울산광역시 남구 (3114000000)","128,366","35,823","22,448","26,429","34,034","7,759","1,401","353","80","24","15"
"울산광역시 동구 (3117000000)","64,656","17,794","11,640","13,398","16,494","4,195","856","206","47","15","11"
"울산광역시 북구 (3120000000)","62,175","13,023","9,909","13,139","20,291","4,768","812","165","44","15","9"
"울산광역시 울주군 (3171000000)","79,036","24,019","15,094","15,145","18,379","4,917","1,091","277","72","19","23"
"세종특별자치시  (3600000000)","46,592","17,559","9,489","7,430","7,922","3,048","838","223","49","18","16"
"세종특별자치시  (3611000000)","46,592","17,559","9,489","7,430","7,922","3,048","838","223","49","18","16"
"경기도  (4100000000)","4,639,665","1,451,421","853,061","887,152","1,086,444","280,377","61,708","14,069","3,557","1,110","766"
"경기도 수원시 (4111000000)","427,790","136,769","71,795","79,555","106,765","26,182","5,200","1,058","318","86","62"
"경기도 성남시 (4113000000)","384,316","124,510","72,045","74,658","86,728","20,845","4,329","869","217","80","35"
"경기도 의정부시 (4115000000)","166,349","51,509","32,347","33,398","36,716","9,532","2,174","493","123","32","25"
"경기도 안양시 (4117000000)","224,395","60,541","40,192","46,301","60,252","13,633","2,644","611","136","48","37"
"경기도 부천시 (4119000000)","328,511","96,835","59,906","66,655","79,787","19,926","4,128","935","234","70","35"
"경기도 광명시 (4121000000)","131,172","34,371","25,587","27,906","33,068","8,121","1,623","350","103","30","13"
"경기도 평택시 (4122000000)","172,891","60,594","32,318","30,198","35,585","10,695","2,608","643","159","54","37"
"경기도 동두천시 (4125000000)","40,886","15,443","8,645","7,224","6,595","2,182","580","156","38","15","8"
"경기도 안산시 (4127000000)","282,006","98,153","46,171","51,474","65,961","16,393","3,027","639","127","39","22"
"경기도 고양시 (4128000000)","365,492","108,471","65,230","71,804","92,491","21,755","4,515","897","219","70","40"
"경기도 과천시 (4129000000)","25,413","6,619","4,383","5,037","7,088","1,783","380","81","26","13","3"
"경기도 구리시 (4131000000)","73,415","22,541","13,066","14,528","17,837","4,282","914","184","45","12","6"
"경기도 남양주시 (4136000000)","223,097","61,984","43,341","45,308","53,462","14,580","3,399","773","183","37","30"
"경기도 오산시 (4137000000)","77,951","26,117","13,362","14,347","18,123","4,670","981","258","67","19","7"
"경기도 시흥시 (4139000000)","157,203","55,669","24,938","27,586","37,181","9,401","1,876","377","115","43","17"
"경기도 군포시 (4141000000)","104,809","27,357","19,287","21,741","28,484","6,395","1,219","219","73","22","12"
"경기도 의왕시 (4143000000)","56,482","14,751","10,435","11,877","14,896","3,566","745","161","36","5","10"
"경기도 하남시 (4145000000)","57,641","18,752","11,319","10,998","12,238","3,359","755","176","32","8","4"
"경기도 용인시 (4146000000)","331,035","85,604","60,705","67,948","88,674","21,733","4,799","1,163","252","94","63"
"경기도 파주시 (4148000000)","160,813","58,736","30,411","28,151","31,677","9,006","2,166","483","108","46","29"
"경기도 이천시 (4150000000)","79,312","26,217","15,048","14,142","16,588","5,272","1,483","396","104","31","31"
"경기도 안성시 (4155000000)","73,041","25,954","14,882","12,444","13,508","4,480","1,276","328","95","33","41"
"경기도 김포시 (4157000000)","110,104","33,614","21,565","21,088","24,925","6,769","1,647","358","100","21","17"
"경기도 화성시 (4159000000)","196,078","59,500","33,864","36,170","49,231","13,227","3,026","742","211","56","51"
"경기도 광주시 (4161000000)","107,406","34,585","21,034","20,587","22,436","6,572","1,604","413","117","31","27"
"경기도 양주시 (4163000000)","77,539","24,519","15,603","14,630","16,114","5,009","1,253","285","74","29","23"
"경기도 포천시 (4165000000)","66,627","26,209","13,636","10,691","10,929","3,645","1,052","346","75","23","21"
"경기도 여주군 (4173000000)","45,104","16,472","10,136","7,373","7,192","2,664","901","248","72","25","21"
"경기도 연천군 (4180000000)","20,293","8,460","4,700","3,017","2,612","1,041","342","87","21","8","5"
"경기도 가평군 (4182000000)","26,989","11,745","6,124","3,852","3,377","1,304","404","135","27","6","15"
"경기도 양평군 (4183000000)","45,505","18,820","10,986","6,464","5,924","2,355","658","205","50","24","19"
"강원도  (4200000000)","655,301","250,062","144,816","109,226","104,175","34,518","9,268","2,346","598","153","139"
"강원도 춘천시 (4211000000)","110,596","37,889","23,588","20,014","20,389","6,571","1,627","375","92","31","20"
"강원도 원주시 (4213000000)","130,617","44,887","26,583","24,063","25,452","7,306","1,734","442","102","20","28"
"강원도 강릉시 (4215000000)","91,332","32,799","20,651","16,289","15,287","4,742","1,171","300","72","12","9"
"강원도 동해시 (4217000000)","39,002","13,746","8,830","6,896","6,732","2,139","497","119","31","6","6"
"강원도 태백시 (4219000000)","22,258","9,259","5,140","3,461","2,974","1,012","316","65","21","7","3"
"강원도 속초시 (4221000000)","36,745","14,596","8,066","6,291","5,608","1,706","363","91","20","1","3"
"강원도 삼척시 (4223000000)","34,066","15,618","7,439","4,842","4,183","1,443","403","93","31","10","4"
"강원도 홍천군 (4272000000)","29,894","11,423","7,300","4,638","4,074","1,700","547","148","40","12","12"
"강원도 횡성군 (4273000000)","19,461","7,667","5,033","2,847","2,387","1,046","324","111","28","7","11"
"강원도 영월군 (4275000000)","18,881","8,371","4,688","2,605","2,009","839","275","63","19","6","6"
"강원도 평창군 (4276000000)","19,783","8,490","4,708","2,795","2,355","957","340","94","27","10","7"
"강원도 정선군 (4277000000)","19,058","8,768","4,556","2,613","1,968","775","273","78","16","5","6"
"강원도 철원군 (4278000000)","19,975","7,600","4,496","3,108","2,962","1,270","373","125","33","4","4"
"강원도 화천군 (4279000000)","11,686","5,598","2,372","1,497","1,376","563","208","45","14","5","8"
"강원도 양구군 (4280000000)","10,051","4,512","2,047","1,344","1,349","541","192","43","11","5","7"
"강원도 인제군 (4281000000)","14,348","6,163","2,956","2,051","2,103","756","234","56","24","2","3"
"강원도 고성군 (4282000000)","14,663","7,129","3,204","1,936","1,537","591","204","51","6","4","1"
"강원도 양양군 (4283000000)","12,885","5,547","3,159","1,936","1,430","561","187","47","11","6","1"
"충청북도  (4300000000)","633,166","220,292","135,179","109,693","116,362","38,623","9,667","2,417","587","183","163"
"충청북도 청주시 (4311000000)","254,271","79,432","46,373","48,113","58,139","17,425","3,698","833","183","52","23"
"충청북도 충주시 (4313000000)","83,848","28,114","18,776","14,890","15,143","5,089","1,339","356","94","25","22"
"충청북도 제천시 (4315000000)","57,975","20,762","13,990","9,843","9,297","3,070","777","172","38","11","15"
"충청북도 청원군 (4371000000)","63,926","23,407","13,485","10,979","11,080","3,636","971","260","56","26","26"
"충청북도 보은군 (4372000000)","15,577","6,320","4,303","2,200","1,560","784","285","82","27","9","7"
"충청북도 옥천군 (4373000000)","22,407","8,097","5,944","3,489","2,984","1,322","409","110","35","5","12"
"충청북도 영동군 (4374000000)","22,293","8,794","5,876","3,144","2,591","1,278","441","118","27","12","12"
"충청북도 증평군 (4374500000)","14,173","5,206","3,020","2,404","2,300","931","239","58","12","2","1"
"충청북도 진천군 (4375000000)","26,873","10,294","5,865","4,391","4,206","1,540","409","117","31","10","10"
"충청북도 괴산군 (4376000000)","18,187","8,120","4,955","2,377","1,655","704","265","78","26","3","4"
"충청북도 음성군 (4377000000)","39,536","16,023","8,849","5,844","5,777","2,167","608","183","43","22","20"
"충청북도 단양군 (4380000000)","14,100","5,723","3,743","2,019","1,630","677","226","50","15","6","11"
"충청남도  (4400000000)","842,446","311,626","182,153","137,822","143,966","48,916","12,907","3,650","911","260","235"
"충청남도 천안시 (4413000000)","232,724","84,161","39,728","40,484","50,392","14,126","2,892","704","156","44","37"
"충청남도 공주시 (4415000000)","48,825","18,309","11,197","7,786","7,183","3,000","959","264","72","28","27"
"충청남도 보령시 (4418000000)","45,284","16,917","11,347","7,326","6,300","2,406","685","219","52","23","9"
"충청남도 아산시 (4420000000)","114,439","42,611","21,165","19,512","22,123","6,856","1,559","423","127","35","28"
"충청남도 서산시 (4421000000)","65,364","21,715","14,728","11,235","12,180","4,045","1,085","283","63","16","14"
"충청남도 논산시 (4423000000)","54,995","21,918","13,103","8,389","7,302","3,004","925","247","64","14","29"
"충청남도 계룡시 (4425000000)","14,017","3,212","2,295","2,619","4,145","1,335","295","81","21","11","3"
"충청남도 당진시 (4427000000)","66,369","25,936","14,586","10,499","10,270","3,629","1,066","284","71","14","14"
"충청남도 금산군 (4471000000)","24,607","9,814","6,371","3,610","2,917","1,284","411","140","41","9","10"
"충청남도 부여군 (4476000000)","32,164","12,342","8,959","4,602","3,561","1,816","600","200","57","16","11"
"충청남도 서천군 (4477000000)","26,612","10,538","7,540","3,783","2,849","1,285","422","141","27","13","14"
"충청남도 청양군 (4479000000)","14,375","5,591","4,178","2,008","1,468","717","274","109","23","3","4"
"충청남도 홍성군 (4480000000)","37,536","13,786","9,492","5,845","5,323","2,152","647","213","54","10","14"
"충청남도 예산군 (4481000000)","36,720","13,436","9,738","5,834","4,742","1,983","675","229","56","11","16"
"충청남도 태안군 (4482500000)","28,415","11,340","7,726","4,290","3,211","1,278","412","113","27","13","5"
"전라북도  (4500000000)","760,189","267,623","168,775","127,465","127,193","50,079","13,705","3,711","1,001","327","310"
"전라북도 전주시 (4511000000)","244,811","74,222","47,772","45,828","52,046","19,023","4,497","1,042","260","72","49"
"전라북도 군산시 (4513000000)","111,278","37,600","23,896","19,932","20,219","7,108","1,783","513","131","48","48"
"전라북도 익산시 (4514000000)","120,978","40,320","25,913","21,271","22,249","8,316","2,133","550","134","43","49"
"전라북도 정읍시 (4518000000)","51,757","20,323","12,629","7,791","6,706","3,078","897","228","69","12","24"
"전라북도 남원시 (4519000000)","36,781","13,930","9,042","5,546","4,902","2,276","769","226","53","19","18"
"전라북도 김제시 (4521000000)","41,532","17,240","10,547","5,935","4,582","2,177","724","216","66","19","26"
"전라북도 완주군 (4571000000)","35,824","13,338","8,285","5,701","5,237","2,203","712","227","72","24","25"
"전라북도 진안군 (4572000000)","12,480","5,506","3,191","1,633","1,162","609","251","74","34","14","6"
"전라북도 무주군 (4573000000)","11,428","4,727","3,049","1,538","1,191","607","225","62","15","7","7"
"전라북도 장수군 (4574000000)","10,460","4,351","2,845","1,366","1,000","571","212","84","17","8","6"
"전라북도 임실군 (4575000000)","13,916","6,104","3,654","1,832","1,278","660","248","83","37","10","10"
"전라북도 순창군 (4577000000)","13,325","5,466","3,589","1,747","1,301","735","296","125","32","20","14"
"전라북도 고창군 (4579000000)","28,166","12,504","7,332","3,594","2,582","1,393","518","158","44","17","24"
"전라북도 부안군 (4580000000)","27,453","11,992","7,031","3,751","2,738","1,323","440","123","37","14","4"
"전라남도  (4600000000)","808,682","310,108","187,405","123,661","117,786","49,579","14,184","4,123","1,163","370","303"
"전라남도 목포시 (4611000000)","99,652","35,654","20,415","17,491","17,574","6,490","1,539","342","100","24","23"
"전라남도 여수시 (4613000000)","112,907","35,255","24,602","20,184","21,518","8,308","2,205","608","153","43","31"
"전라남도 순천시 (4615000000)","102,713","30,980","20,305","18,616","21,874","8,344","1,931","480","115","32","36"
"전라남도 나주시 (4617000000)","40,841","18,289","9,848","5,616","4,205","2,007","604","182","49","23","18"
"전라남도 광양시 (4623000000)","57,026","18,082","10,431","10,114","12,630","4,382","980","265","99","29","14"
"전라남도 담양군 (4671000000)","21,308","9,057","5,200","3,005","2,229","1,152","436","153","44","14","18"
"전라남도 곡성군 (4672000000)","14,269","6,310","3,679","1,765","1,363","748","285","72","33","8","6"
"전라남도 구례군 (4673000000)","12,067","4,927","3,230","1,686","1,168","672","238","100","30","9","7"
"전라남도 고흥군 (4677000000)","34,807","15,395","10,159","4,290","2,817","1,433","518","148","30","13","4"
"전라남도 보성군 (4678000000)","22,381","10,161","5,939","2,766","1,861","1,040","382","152","48","18","14"
"전라남도 화순군 (4679000000)","29,452","11,775","6,721","4,462","3,950","1,749","573","143","63","5","11"
"전라남도 장흥군 (4680000000)","20,228","9,165","5,332","2,405","1,832","969","342","122","35","14","12"
"전라남도 강진군 (4681000000)","18,550","8,187","4,769","2,332","1,780","959","312","132","43","18","18"
"전라남도 해남군 (4682000000)","35,488","15,037","9,387","4,700","3,576","1,856","627","206","58","24","17"
"전라남도 영암군 (4683000000)","27,467","12,196","6,408","3,579","3,179","1,510","421","116","37","15","6"
"전라남도 무안군 (4684000000)","32,248","12,700","7,575","4,841","4,327","1,944","606","186","44","15","10"
"전라남도 함평군 (4686000000)","17,519","8,410","4,527","1,996","1,367","781","290","95","34","10","9"
"전라남도 영광군 (4687000000)","25,778","10,822","6,623","3,550","2,758","1,343","458","149","39","17","19"
"전라남도 장성군 (4688000000)","20,971","8,930","5,188","2,906","2,367","1,049","350","124","28","16","13"
"전라남도 완도군 (4689000000)","25,215","10,826","7,032","3,081","2,461","1,244","388","145","29","6","3"
"전라남도 진도군 (4690000000)","15,736","7,070","4,248","1,844","1,367","758","330","88","25","5","1"
"전라남도 신안군 (4691000000)","22,059","10,880","5,787","2,432","1,583","841","369","115","27","12","13"
"경상북도  (4700000000)","1,125,195","407,530","251,954","192,209","192,552","59,723","15,577","3,938","1,119","296","297"
"경상북도 포항시 (4711000000)","202,148","60,614","43,018","40,632","43,652","11,074","2,430","524","144","31","29"
"경상북도 경주시 (4713000000)","109,675","39,818","23,913","18,635","19,162","5,945","1,627","409","102","42","22"
"경상북도 김천시 (4715000000)","55,964","20,280","12,813","9,272","8,777","3,428","996","266","85","22","25"
"경상북도 안동시 (4717000000)","69,617","24,402","16,899","11,902","10,928","3,990","1,074","286","89","22","25"
"경상북도 구미시 (4719000000)","163,030","56,857","25,364","29,612","38,928","9,833","1,843","417","125","27","24"
"경상북도 영주시 (4721000000)","47,908","17,463","11,708","7,832","7,055","2,732","809","222","56","19","12"
"경상북도 영천시 (4723000000)","45,328","18,435","11,124","7,003","5,816","2,070","633","154","54","11","28"
"경상북도 상주시 (4725000000)","45,174","17,095","11,880","6,977","5,625","2,436","835","229","68","16","13"
"경상북도 문경시 (4728000000)","33,357","12,939","8,627","5,092","4,228","1,693","577","158","27","6","10"
"경상북도 경산시 (4729000000)","98,130","32,154","20,604","18,886","19,245","5,446","1,339","329","87","22","18"
"경상북도 군위군 (4772000000)","11,671","5,057","3,438","1,571","956","420","156","53","7","6","7"
"경상북도 의성군 (4773000000)","27,407","11,561","8,313","3,665","2,312","1,059","349","110","25","6","7"
"경상북도 청송군 (4775000000)","12,885","5,538","3,863","1,714","1,120","445","138","42","17","3","5"
"경상북도 영양군 (4776000000)","8,725","3,718","2,604","1,083","819","346","114","31","4","2","4"
"경상북도 영덕군 (4777000000)","19,919","9,104","5,532","2,531","1,750","712","208","54","20","2","6"
"경상북도 청도군 (4782000000)","20,578","8,836","5,498","2,927","2,000","899","300","79","23","7","9"
"경상북도 고령군 (4783000000)","15,983","6,561","4,135","2,351","1,901","715","220","69","17","7","7"
"경상북도 성주군 (4784000000)","20,395","8,446","5,250","3,016","2,183","947","361","131","44","10","7"
"경상북도 칠곡군 (4785000000)","50,792","20,517","9,232","8,466","9,032","2,684","642","145","42","14","18"
"경상북도 예천군 (4790000000)","21,378","8,651","6,419","2,882","2,026","937","338","77","33","8","7"
"경상북도 봉화군 (4792000000)","15,874","6,590","4,591","2,139","1,538","673","237","76","19","8","3"
"경상북도 울진군 (4793000000)","23,864","10,048","6,055","3,355","3,000","1,023","282","64","28","4","5"
"경상북도 울릉군 (4794000000)","5,393","2,846","1,074","666","499","216","69","13","3","1","6"
"경상남도  (4800000000)","1,301,439","419,511","267,858","238,343","270,045","80,305","18,850","4,604","1,198","361","364"
"경상남도 창원시 (4812000000)","408,227","117,135","76,210","81,378","100,059","26,528","5,316","1,135","321","84","61"
"경상남도 진주시 (4817000000)","130,438","40,566","26,988","24,561","26,614","8,930","2,152","456","105","32","34"
"경상남도 통영시 (4822000000)","57,321","19,899","12,826","10,546","9,755","3,156","864","202","42","18","13"
"경상남도 사천시 (4824000000)","48,642","18,000","11,003","8,168","7,942","2,597","690","175","43","12","12"
"경상남도 김해시 (4825000000)","184,977","49,165","32,637","36,908","49,027","13,341","2,888","712","187","67","45"
"경상남도 밀양시 (4827000000)","47,423","18,422","11,720","7,431","6,470","2,455","691","166","40","11","17"
"경상남도 거제시 (4831000000)","90,793","29,154","16,257","16,859","20,829","5,929","1,299","334","86","23","23"
"경상남도 양산시 (4833000000)","102,031","29,355","20,109","20,597","23,795","6,366","1,358","320","82","18","31"
"경상남도 의령군 (4872000000)","14,505","6,751","3,775","1,774","1,231","590","247","80","28","13","16"
"경상남도 함안군 (4873000000)","29,076","11,375","6,690","4,453","4,394","1,597","401","115","31","6","14"
"경상남도 창녕군 (4874000000)","29,320","12,475","7,688","4,149","3,189","1,254","427","98","23","7","10"
"경상남도 고성군 (4882000000)","25,685","10,728","6,381","3,810","3,007","1,187","390","125","37","8","12"
"경상남도 남해군 (4884000000)","22,477","9,332","6,548","2,957","2,148","997","346","104","20","15","10"
"경상남도 하동군 (4885000000)","22,935","9,605","6,017","3,137","2,337","1,178","418","174","39","11","19"
"경상남도 산청군 (4886000000)","17,420","8,130","4,515","2,206","1,529","682","230","92","16","8","12"
"경상남도 함양군 (4887000000)","18,935","8,275","4,936","2,472","1,908","898","303","84","34","14","11"
"경상남도 거창군 (4888000000)","27,196","10,315","6,928","4,030","3,651","1,631","491","107","30","7","6"
"경상남도 합천군 (4889000000)","24,038","10,829","6,630","2,907","2,160","989","339","125","34","7","18"
"제주특별자치도  (5000000000)","232,141","85,015","43,371","38,614","40,253","17,882","4,961","1,472","357","132","84"
"제주특별자치도 제주시 (5011000000)","168,658","60,392","30,305","28,750","31,027","13,271","3,552","996","222","88","55"
"제주특별자치도 서귀포시 (5013000000)","63,483","24,623","13,066","9,864","9,226","4,611","1,409","476","135","44","29"
